Primary City,Account Number,CUSTOMER_TYPE,Data Subscribed (GB),Data Bonus (GB),Bonus Used,YM
Onitsha,1008963,Retail,1509.98,321.14,321.14,1-Sep-19
Lagos,1008964,Retail,1396.68,1197.92,1197.92,1-Oct-19
Lagos,1008964,Retail,1545,41.55,41.55,1-Dec-19
Lagos,1008964,Retail,2019.83,55.46,0,1-Nov-19
Lagos,1008964,Retail,2078.54,817.62,817.62,1-Aug-19
Lagos,1008964,Retail,2210.38,1018.61,1018.61,1-Jul-19
Lagos,1008964,Retail,2392.69,162.03,102.28,1-Sep-19
Port Harcourt,1008965,Retail,0,0,0,1-Jul-19
Port Harcourt,1008965,Retail,0,0,0,1-Aug-19
Port Harcourt,1008965,Retail,0,0,0,1-Oct-19
Port Harcourt,1008965,Retail,0,0,0,1-Nov-19
Port Harcourt,1008965,Retail,0,0,0,1-Dec-19
Port Harcourt,1008965,Retail,0,0,0,1-Sep-19
Port Harcourt,1008966,Retail,501.61,96.49,96.49,1-Jul-19
Port Harcourt,1008966,Retail,643.75,17.59,5.14,1-Aug-19
Port Harcourt,1008966,Retail,790.01,98.83,98.83,1-Oct-19
Port Harcourt,1008966,Retail,852.84,554.34,554.34,1-Nov-19
Port Harcourt,1008966,Retail,970.26,196.99,196.99,1-Dec-19
Port Harcourt,1008966,Retail,688.04,574.49,574.49,1-Sep-19
Lagos,1008967,Retail,1545,531.76,531.76,1-Oct-19
Lagos,1008967,Retail,1545,671.91,0,1-Dec-19
Lagos,1008967,Retail,1886.96,116.57,0,1-Jul-19
Lagos,1008967,Retail,2391.66,1534.5,1175.43,1-Nov-19
Lagos,1008967,Retail,3149.74,105.03,0,1-Aug-19
Lagos,1008967,Retail,2985.97,917.42,712.19,1-Sep-19
Abuja,1008968,Retail,513.97,244.92,244.92,1-Jul-19
Abuja,1008968,Retail,662.29,55.9,0,1-Aug-19
Abuja,1008968,Retail,829.15,212.9,21.88,1-Oct-19
Abuja,1008968,Retail,884.77,88.21,0,1-Nov-19
Abuja,1008968,Retail,1012.49,274.91,112.87,1-Dec-19
Abuja,1008968,Retail,717.91,228.72,228.72,1-Sep-19
Kano,1008969,Retail,0,0,0,1-Jul-19
Kano,1008969,Retail,0,0,0,1-Aug-19
Kano,1008969,Retail,0,0,0,1-Oct-19
Kano,1008969,Retail,0,0,0,1-Nov-19
Kano,1008969,Retail,0,0,0,1-Dec-19
Kano,1008969,Retail,0,0,0,1-Sep-19
Lagos,1008970,Retail,0,0,0,1-Jul-19
Lagos,1008970,Retail,0,0,0,1-Aug-19
Lagos,1008970,Retail,0,0,0,1-Oct-19
Lagos,1008970,Retail,0,0,0,1-Nov-19
Lagos,1008970,Retail,0,0,0,1-Dec-19
Lagos,1008970,Retail,0,0,0,1-Sep-19
Port Harcourt,1008971,Retail,396.55,74.48,74.48,1-Aug-19
Port Harcourt,1008971,Retail,444.96,192.75,192.75,1-Jul-19
Port Harcourt,1008971,Retail,522.21,117.63,117.63,1-Oct-19
Port Harcourt,1008971,Retail,568.56,18.48,18.48,1-Nov-19
Port Harcourt,1008971,Retail,649.93,221.28,90.08,1-Dec-19
Port Harcourt,1008971,Retail,386.25,170.42,170.42,1-Sep-19
Abuja,1008972,Retail,101.97,44.66,0,1-Nov-19
Abuja,1008972,Retail,121.54,50.48,22.3,1-Dec-19
Abuja,1008972,Retail,165.83,6.97,6.97,1-Aug-19
Abuja,1008972,Retail,165.83,39.1,21.44,1-Oct-19
Abuja,1008972,Retail,173.04,57.59,11.02,1-Jul-19
Abuja,1008972,Retail,165.83,79.43,79.43,1-Sep-19
Abuja,1008973,Retail,212.18,96.24,61.79,1-Nov-19
Abuja,1008973,Retail,258.53,122.1,122.1,1-Dec-19
Abuja,1008973,Retail,426.42,15.97,0,1-Jul-19
Abuja,1008973,Retail,442.9,109.36,109.36,1-Aug-19
Abuja,1008973,Retail,468.65,63.11,63.11,1-Oct-19
Abuja,1008973,Retail,454.23,22.12,22.12,1-Sep-19
Abuja,1008974,Retail,294.58,70.97,70.97,1-Jul-19
Abuja,1008974,Retail,294.58,14.48,0.57,1-Aug-19
Abuja,1008974,Retail,479.98,38.37,0,1-Nov-19
Abuja,1008974,Retail,479.98,93.83,38.27,1-Dec-19
Abuja,1008974,Retail,575.77,110.72,0,1-Oct-19
Abuja,1008974,Retail,554.14,341.23,341.23,1-Sep-19
Abuja,1008975,Retail,0,0,0,1-Jul-19
Abuja,1008975,Retail,0,0,0,1-Aug-19
Abuja,1008975,Retail,0,0,0,1-Oct-19
Abuja,1008975,Retail,0,0,0,1-Nov-19
Abuja,1008975,Retail,0,0,0,1-Dec-19
Abuja,1008975,Retail,0,0,0,1-Sep-19
Abuja,1008976,Retail,501.61,12.04,12.04,1-Jul-19
Abuja,1008976,Retail,643.75,417.57,417.57,1-Aug-19
Abuja,1008976,Retail,790.01,354.37,354.37,1-Oct-19
Abuja,1008976,Retail,852.84,4.24,0,1-Nov-19
Abuja,1008976,Retail,970.26,238.26,238.26,1-Dec-19
Abuja,1008976,Retail,688.04,475.06,475.06,1-Sep-19
Lagos,1008977,Retail,513.97,11.57,0,1-Jul-19
Lagos,1008977,Retail,662.29,251.35,251.35,1-Aug-19
Lagos,1008977,Retail,829.15,399.42,399.42,1-Oct-19
Lagos,1008977,Retail,884.77,240.04,0,1-Nov-19
Lagos,1008977,Retail,1012.49,244.38,178.73,1-Dec-19
Lagos,1008977,Retail,717.91,248,120.69,1-Sep-19
Lagos,1008978,Retail,786.92,148.52,148.52,1-Aug-19
Lagos,1008978,Retail,795.16,95,95,1-Jul-19
Lagos,1008978,Retail,905.37,13.43,0,1-Oct-19
Lagos,1008978,Retail,1091.8,129.26,129.26,1-Nov-19
Lagos,1008978,Retail,1187.59,50.67,50.67,1-Dec-19
Lagos,1008978,Retail,871.38,186.6,161.79,1-Sep-19
Onitsha,1008979,Retail,721,328.01,0,1-Jul-19
Onitsha,1008979,Retail,749.84,125.21,125.21,1-Aug-19
Onitsha,1008979,Retail,977.47,16.24,16.24,1-Oct-19
Onitsha,1008979,Retail,1077.38,905.51,905.51,1-Nov-19
Onitsha,1008979,Retail,1508.95,440.21,440.21,1-Dec-19
Onitsha,1008979,Retail,867.26,108.9,108.9,1-Sep-19
Kano,1008980,Retail,765.29,289.66,289.66,1-Jul-19
Kano,1008980,Retail,880.65,382.02,92.32,1-Aug-19
Kano,1008980,Retail,987.77,118.93,118.93,1-Oct-19
Kano,1008980,Retail,1144.33,821.36,590.19,1-Dec-19
Kano,1008980,Retail,1165.96,98.27,98.27,1-Nov-19
Kano,1008980,Retail,953.78,396.8,396.8,1-Sep-19
Port Harcourt,1008981,Retail,0,0,0,1-Nov-19
Port Harcourt,1008981,Retail,0,0,0,1-Dec-19
Port Harcourt,1008981,Retail,315.18,105.9,0,1-Jul-19
Port Harcourt,1008981,Retail,331.66,82.65,82.65,1-Aug-19
Port Harcourt,1008981,Retail,348.14,122.6,122.6,1-Oct-19
Port Harcourt,1008981,Retail,319.3,78.05,78.05,1-Sep-19
Abuja,1008982,Retail,0,0,0,1-Jul-19
Abuja,1008982,Retail,0,0,0,1-Aug-19
Abuja,1008982,Retail,0,0,0,1-Oct-19
Abuja,1008982,Retail,0,0,0,1-Nov-19
Abuja,1008982,Retail,0,0,0,1-Dec-19
Abuja,1008982,Retail,0,0,0,1-Sep-19
Lagos,1008983,Retail,0,0,0,1-Jul-19
Lagos,1008983,Retail,0,0,0,1-Aug-19
Lagos,1008983,Retail,0,0,0,1-Oct-19
Lagos,1008983,Retail,0,0,0,1-Nov-19
Lagos,1008983,Retail,0,0,0,1-Dec-19
Lagos,1008983,Retail,0,0,0,1-Sep-19
Kano,1008984,Retail,649.93,33.32,33.32,1-Dec-19
Kano,1008984,Retail,877.56,423.8,337.67,1-Jul-19
Kano,1008984,Retail,920.82,278.14,278.14,1-Aug-19
Kano,1008984,Retail,967.17,32.88,32.88,1-Oct-19
Kano,1008984,Retail,1187.59,248.59,0,1-Nov-19
Kano,1008984,Retail,888.89,317.67,317.67,1-Sep-19
Lagos,1008985,Retail,540.75,228.45,228.45,1-Jul-19
Lagos,1008985,Retail,561.35,76.4,76.4,1-Aug-19
Lagos,1008985,Retail,608.73,271.12,271.12,1-Nov-19
Lagos,1008985,Retail,779.71,21.63,21.63,1-Dec-19
Lagos,1008985,Retail,825.03,334.07,334.07,1-Oct-19
Lagos,1008985,Retail,793.1,685.17,685.17,1-Sep-19
Lagos,1008986,Retail,611.82,296.87,296.87,1-Jul-19
Lagos,1008986,Retail,642.72,133.4,133.4,1-Aug-19
Lagos,1008986,Retail,857.99,261.14,70.28,1-Oct-19
Lagos,1008986,Retail,924.94,894.78,894.78,1-Nov-19
Lagos,1008986,Retail,1145.36,104.03,104.03,1-Dec-19
Lagos,1008986,Retail,733.36,225.43,225.43,1-Sep-19
Port Harcourt,1008987,Retail,0,0,0,1-Jul-19
Port Harcourt,1008987,Retail,0,0,0,1-Aug-19
Port Harcourt,1008987,Retail,0,0,0,1-Oct-19
Port Harcourt,1008987,Retail,0,0,0,1-Nov-19
Port Harcourt,1008987,Retail,0,0,0,1-Dec-19
Port Harcourt,1008987,Retail,0,0,0,1-Sep-19
Kano,1008988,Retail,0,0,0,1-Jul-19
Kano,1008988,Retail,0,0,0,1-Aug-19
Kano,1008988,Retail,0,0,0,1-Oct-19
Kano,1008988,Retail,0,0,0,1-Nov-19
Kano,1008988,Retail,0,0,0,1-Dec-19
Kano,1008988,Retail,0,0,0,1-Sep-19
Lagos,1008989,Retail,0,0,0,1-Jul-19
Lagos,1008989,Retail,0,0,0,1-Aug-19
Lagos,1008989,Retail,0,0,0,1-Oct-19
Lagos,1008989,Retail,0,0,0,1-Nov-19
Lagos,1008989,Retail,0,0,0,1-Dec-19
Lagos,1008989,Retail,0,0,0,1-Sep-19
Abuja,1008990,Retail,114.33,34.36,10.84,1-Dec-19
Abuja,1008990,Retail,132.87,43.38,31.14,1-Aug-19
Abuja,1008990,Retail,161.71,71.32,71.32,1-Oct-19
Abuja,1008990,Retail,161.71,0.18,0.18,1-Nov-19
Abuja,1008990,Retail,208.06,68.81,68.81,1-Jul-19
Abuja,1008990,Retail,220.42,99.64,99.64,1-Sep-19
Lagos,1008991,Retail,434.66,191.54,0,1-Oct-19
Lagos,1008991,Retail,517.06,41.19,41.19,1-Aug-19
Lagos,1008991,Retail,526.33,40.71,40.71,1-Jul-19
Lagos,1008991,Retail,667.44,19.37,0.45,1-Dec-19
Lagos,1008991,Retail,693.19,52.39,0,1-Nov-19
Lagos,1008991,Retail,445.99,288.33,288.33,1-Sep-19
Kano,1008992,Retail,653.02,228.55,228.55,1-Dec-19
Kano,1008992,Retail,1119.61,510,510,1-Jul-19
Kano,1008992,Retail,1127.85,240.64,240.64,1-Aug-19
Kano,1008992,Retail,1391.53,369.66,369.66,1-Oct-19
Kano,1008992,Retail,1661.39,769.54,769.54,1-Nov-19
Kano,1008992,Retail,1473.93,675.24,675.24,1-Sep-19
Kano,1008993,Retail,654.05,131.66,131.66,1-Jul-19
Kano,1008993,Retail,725.12,269.86,32.08,1-Aug-19
Kano,1008993,Retail,804.43,141.22,141.22,1-Dec-19
Kano,1008993,Retail,997.04,276.36,212.86,1-Oct-19
Kano,1008993,Retail,1042.36,425.77,425.77,1-Nov-19
Kano,1008993,Retail,830.18,12.23,12.23,1-Sep-19
Kano,1008994,Retail,131.84,29.52,20.79,1-Jul-19
Kano,1008994,Retail,232.78,52.38,52.38,1-Aug-19
Kano,1008994,Retail,252.35,93.84,0,1-Oct-19
Kano,1008994,Retail,252.35,121.13,1.49,1-Nov-19
Kano,1008994,Retail,252.35,74.16,74.16,1-Dec-19
Kano,1008994,Retail,163.77,15.91,0,1-Sep-19
Onitsha,1008995,Retail,0,0,0,1-Jul-19
Onitsha,1008995,Retail,0,0,0,1-Aug-19
Onitsha,1008995,Retail,0,0,0,1-Oct-19
Onitsha,1008995,Retail,0,0,0,1-Nov-19
Onitsha,1008995,Retail,0,0,0,1-Dec-19
Onitsha,1008995,Retail,0,0,0,1-Sep-19
Lagos,1008996,Retail,0,0,0,1-Jul-19
Lagos,1008996,Retail,0,0,0,1-Aug-19
Lagos,1008996,Retail,0,0,0,1-Oct-19
Lagos,1008996,Retail,0,0,0,1-Nov-19
Lagos,1008996,Retail,0,0,0,1-Dec-19
Lagos,1008996,Retail,0,0,0,1-Sep-19
Abuja,1008997,Retail,0,0,0,1-Jul-19
Abuja,1008997,Retail,0,0,0,1-Aug-19
Abuja,1008997,Retail,0,0,0,1-Oct-19
Abuja,1008997,Retail,0,0,0,1-Nov-19
Abuja,1008997,Retail,0,0,0,1-Dec-19
Abuja,1008997,Retail,0,0,0,1-Sep-19
Lagos,1008998,Retail,611.82,227.73,6.31,1-Jul-19
Lagos,1008998,Retail,642.72,137.51,137.51,1-Aug-19
Lagos,1008998,Retail,857.99,22.62,22.62,1-Oct-19
Lagos,1008998,Retail,924.94,240.51,240.51,1-Nov-19
Lagos,1008998,Retail,1145.36,1088.66,0,1-Dec-19
Lagos,1008998,Retail,733.36,209.83,0,1-Sep-19
Abuja,1008999,Retail,163.77,77.61,0,1-Jul-19
Abuja,1008999,Retail,397.58,169.03,169.03,1-Aug-19
Abuja,1008999,Retail,481.01,87.26,87.26,1-Oct-19
Abuja,1008999,Retail,481.01,15.66,11.69,1-Nov-19
Abuja,1008999,Retail,481.01,195.98,195.98,1-Dec-19
Abuja,1008999,Retail,305.91,118.48,118.48,1-Sep-19
Kano,1009000,Retail,0,0,0,1-Nov-19
Kano,1009000,Retail,0,0,0,1-Dec-19
Kano,1009000,Retail,434.66,207.62,207.62,1-Oct-19
Kano,1009000,Retail,517.06,215.04,157.17,1-Aug-19
Kano,1009000,Retail,526.33,201.37,201.37,1-Jul-19
Kano,1009000,Retail,445.99,292.16,292.16,1-Sep-19
Abuja,1009001,Retail,434.66,127.35,127.35,1-Oct-19
Abuja,1009001,Retail,517.06,205.49,205.49,1-Aug-19
Abuja,1009001,Retail,526.33,469.6,258.09,1-Jul-19
Abuja,1009001,Retail,667.44,251.02,251.02,1-Dec-19
Abuja,1009001,Retail,693.19,197.81,197.81,1-Nov-19
Abuja,1009001,Retail,445.99,184.67,29.96,1-Sep-19
Abuja,1009002,Retail,551.05,103.08,103.08,1-Jul-19
Abuja,1009002,Retail,691.13,139.83,139.83,1-Oct-19
Abuja,1009002,Retail,705.55,208.1,208.1,1-Aug-19
Abuja,1009002,Retail,875.5,388.52,388.52,1-Nov-19
Abuja,1009002,Retail,988.8,469.35,332.82,1-Dec-19
Abuja,1009002,Retail,745.72,96.1,96.1,1-Sep-19
Lagos,1009003,Retail,79.31,20.05,4.83,1-Aug-19
Lagos,1009003,Retail,487.19,47.52,47.52,1-Oct-19
Lagos,1009003,Retail,487.19,163.66,163.66,1-Nov-19
Lagos,1009003,Retail,487.19,48.21,46.35,1-Dec-19
Lagos,1009003,Retail,505.73,98.94,98.94,1-Jul-19
Lagos,1009003,Retail,328.57,29.03,29.03,1-Sep-19
Kano,1009004,Retail,520.15,260.45,260.45,1-Jul-19
Kano,1009004,Retail,529.42,209.81,209.81,1-Aug-19
Kano,1009004,Retail,681.86,191.87,191.87,1-Oct-19
Kano,1009004,Retail,763.23,65.24,0,1-Nov-19
Kano,1009004,Retail,937.3,257.74,21.5,1-Dec-19
Kano,1009004,Retail,615.94,232.91,232.91,1-Sep-19
Kano,1009005,Retail,454.23,58.45,58.45,1-Aug-19
Kano,1009005,Retail,468.65,133.06,133.06,1-Jul-19
Kano,1009005,Retail,708.64,657.18,657.18,1-Oct-19
Kano,1009005,Retail,756.02,302.29,0,1-Nov-19
Kano,1009005,Retail,1012.49,331.33,331.33,1-Dec-19
Kano,1009005,Retail,695.25,15.97,15.97,1-Sep-19
Port Harcourt,1009006,Retail,611.82,217.77,217.77,1-Jul-19
Port Harcourt,1009006,Retail,642.72,275.7,275.7,1-Aug-19
Port Harcourt,1009006,Retail,857.99,65.68,65.68,1-Oct-19
Port Harcourt,1009006,Retail,924.94,343.51,343.51,1-Nov-19
Port Harcourt,1009006,Retail,1145.36,737.47,737.47,1-Dec-19
Port Harcourt,1009006,Retail,733.36,248.97,248.97,1-Sep-19
Abuja,1009007,Retail,0,0,0,1-Jul-19
Abuja,1009007,Retail,0,0,0,1-Aug-19
Abuja,1009007,Retail,0,0,0,1-Oct-19
Abuja,1009007,Retail,0,0,0,1-Nov-19
Abuja,1009007,Retail,0,0,0,1-Dec-19
Abuja,1009007,Retail,0,0,0,1-Sep-19
Kano,1009008,Retail,501.61,289.68,289.68,1-Jul-19
Kano,1009008,Retail,643.75,210.18,162.29,1-Aug-19
Kano,1009008,Retail,790.01,52.74,35.59,1-Oct-19
Kano,1009008,Retail,852.84,132.99,112.82,1-Nov-19
Kano,1009008,Retail,970.26,180.73,180.73,1-Dec-19
Kano,1009008,Retail,688.04,167.5,167.5,1-Sep-19
Port Harcourt,1009009,Retail,1055.75,370.01,370.01,1-Jul-19
Port Harcourt,1009009,Retail,1300.89,457.06,276.17,1-Aug-19
Port Harcourt,1009009,Retail,1545,666.06,163.53,1-Oct-19
Port Harcourt,1009009,Retail,1545,430.3,430.3,1-Dec-19
Port Harcourt,1009009,Retail,1675.81,398.51,398.51,1-Nov-19
Port Harcourt,1009009,Retail,1255.57,214.64,214.64,1-Sep-19
Kano,1009010,Retail,365.65,23.42,23.42,1-Jul-19
Kano,1009010,Retail,472.77,165.07,0,1-Aug-19
Kano,1009010,Retail,609.76,274.01,50.12,1-Oct-19
Kano,1009010,Retail,639.63,218.1,29.73,1-Nov-19
Kano,1009010,Retail,758.08,332.69,107.26,1-Dec-19
Kano,1009010,Retail,519.12,41.81,41.81,1-Sep-19
Onitsha,1009011,Retail,797.22,414.43,414.43,1-Jul-19
Onitsha,1009011,Retail,987.77,75.59,75.59,1-Aug-19
Onitsha,1009011,Retail,1160.81,0.04,0.04,1-Oct-19
Onitsha,1009011,Retail,1306.04,161.38,161.38,1-Nov-19
Onitsha,1009011,Retail,1422.43,394.21,190.88,1-Dec-19
Onitsha,1009011,Retail,1071.2,499.05,279.57,1-Sep-19
Kano,1009012,Retail,513.97,104.39,37.09,1-Jul-19
Kano,1009012,Retail,662.29,161.24,161.24,1-Aug-19
Kano,1009012,Retail,829.15,291.36,291.36,1-Oct-19
Kano,1009012,Retail,884.77,664.38,664.38,1-Nov-19
Kano,1009012,Retail,1012.49,108.01,0,1-Dec-19
Kano,1009012,Retail,717.91,621.22,621.22,1-Sep-19
Abuja,1009013,Retail,357.41,8.39,0,1-Dec-19
Abuja,1009013,Retail,936.27,36.18,0,1-Aug-19
Abuja,1009013,Retail,965.11,199.8,0,1-Jul-19
Abuja,1009013,Retail,990.86,318.39,238.54,1-Oct-19
Abuja,1009013,Retail,1255.57,601.96,601.96,1-Nov-19
Abuja,1009013,Retail,972.32,402.2,402.2,1-Sep-19
Port Harcourt,1009014,Retail,434.66,204.26,204.26,1-Oct-19
Port Harcourt,1009014,Retail,517.06,120.66,13.46,1-Aug-19
Port Harcourt,1009014,Retail,526.33,202.81,0,1-Jul-19
Port Harcourt,1009014,Retail,667.44,159.17,159.17,1-Dec-19
Port Harcourt,1009014,Retail,693.19,497.65,0,1-Nov-19
Port Harcourt,1009014,Retail,445.99,92.18,92.18,1-Sep-19
Port Harcourt,1009015,Retail,0,0,0,1-Aug-19
Port Harcourt,1009015,Retail,0,0,0,1-Oct-19
Port Harcourt,1009015,Retail,0,0,0,1-Nov-19
Port Harcourt,1009015,Retail,0,0,0,1-Dec-19
Port Harcourt,1009015,Retail,444.96,169.37,169.37,1-Jul-19
Port Harcourt,1009015,Retail,0,0,0,1-Sep-19
Kano,1009016,Retail,396.55,36.38,36.38,1-Aug-19
Kano,1009016,Retail,444.96,74.36,74.36,1-Jul-19
Kano,1009016,Retail,522.21,224.38,224.38,1-Oct-19
Kano,1009016,Retail,568.56,107.4,107.4,1-Nov-19
Kano,1009016,Retail,649.93,117.01,117.01,1-Dec-19
Kano,1009016,Retail,386.25,36.33,36.33,1-Sep-19
Kano,1009017,Retail,654.05,166.23,166.23,1-Jul-19
Kano,1009017,Retail,725.12,262.55,262.55,1-Aug-19
Kano,1009017,Retail,804.43,729.94,729.94,1-Dec-19
Kano,1009017,Retail,997.04,8.16,8.16,1-Oct-19
Kano,1009017,Retail,1042.36,106.76,105.6,1-Nov-19
Kano,1009017,Retail,830.18,379.1,25.2,1-Sep-19
Abuja,1009018,Retail,396.55,184.12,129.74,1-Aug-19
Abuja,1009018,Retail,444.96,13.17,9.94,1-Jul-19
Abuja,1009018,Retail,522.21,157.62,157.62,1-Oct-19
Abuja,1009018,Retail,568.56,253.22,253.22,1-Nov-19
Abuja,1009018,Retail,649.93,73.49,73.49,1-Dec-19
Abuja,1009018,Retail,386.25,120.76,7.95,1-Sep-19
Abuja,1009019,Retail,724.09,507.29,507.29,1-Oct-19
Abuja,1009019,Retail,906.4,368.71,267,1-Aug-19
Abuja,1009019,Retail,930.09,126.21,0,1-Jul-19
Abuja,1009019,Retail,1166.99,538.37,538.37,1-Nov-19
Abuja,1009019,Retail,1174.2,544.3,544.3,1-Dec-19
Abuja,1009019,Retail,1030,430.47,430.47,1-Sep-19
Port Harcourt,1009020,Retail,1133,443.22,20.43,1-Jul-19
Port Harcourt,1009020,Retail,1378.14,76.65,73.6,1-Aug-19
Port Harcourt,1009020,Retail,1545,565.24,565.24,1-Oct-19
Port Harcourt,1009020,Retail,1545,236.12,236.12,1-Dec-19
Port Harcourt,1009020,Retail,1804.56,573.76,0,1-Nov-19
Port Harcourt,1009020,Retail,1497.62,463.61,463.61,1-Sep-19
Abuja,1009021,Retail,0,0,0,1-Jul-19
Abuja,1009021,Retail,0,0,0,1-Aug-19
Abuja,1009021,Retail,0,0,0,1-Oct-19
Abuja,1009021,Retail,0,0,0,1-Nov-19
Abuja,1009021,Retail,0,0,0,1-Dec-19
Abuja,1009021,Retail,0,0,0,1-Sep-19
Lagos,1009022,Retail,535.6,218.43,218.43,1-Oct-19
Lagos,1009022,Retail,1032.06,499.63,499.63,1-Nov-19
Lagos,1009022,Retail,1060.9,457.73,457.73,1-Aug-19
Lagos,1009022,Retail,1158.75,84.07,0,1-Jul-19
Lagos,1009022,Retail,1545,30.58,30.58,1-Dec-19
Lagos,1009022,Retail,420.24,102.53,90.49,1-Sep-19
Abuja,1009023,Retail,396.55,16.38,16.38,1-Aug-19
Abuja,1009023,Retail,444.96,49.66,49.66,1-Jul-19
Abuja,1009023,Retail,522.21,62.94,62.94,1-Oct-19
Abuja,1009023,Retail,568.56,5.48,3.62,1-Nov-19
Abuja,1009023,Retail,649.93,68.71,68.71,1-Dec-19
Abuja,1009023,Retail,386.25,0.79,0,1-Sep-19
Lagos,1009024,Retail,654.05,79.35,28.67,1-Jul-19
Lagos,1009024,Retail,725.12,44.95,0.26,1-Aug-19
Lagos,1009024,Retail,804.43,334.78,96.39,1-Dec-19
Lagos,1009024,Retail,997.04,322.45,293.29,1-Oct-19
Lagos,1009024,Retail,1042.36,265.88,265.88,1-Nov-19
Lagos,1009024,Retail,830.18,245.85,215.34,1-Sep-19
Lagos,1009025,Retail,179.22,50.23,50.23,1-Oct-19
Lagos,1009025,Retail,186.43,47.94,47.94,1-Jul-19
Lagos,1009025,Retail,318.27,97.17,0,1-Dec-19
Lagos,1009025,Retail,335.78,12.56,12.56,1-Aug-19
Lagos,1009025,Retail,507.79,43.71,0,1-Nov-19
Lagos,1009025,Retail,178.19,1.34,0.61,1-Sep-19
Kano,1009026,Retail,654.05,217.26,217.26,1-Jul-19
Kano,1009026,Retail,725.12,53.84,19.79,1-Aug-19
Kano,1009026,Retail,804.43,770.06,770.06,1-Dec-19
Kano,1009026,Retail,997.04,375.07,375.07,1-Oct-19
Kano,1009026,Retail,1042.36,382.78,382.78,1-Nov-19
Kano,1009026,Retail,830.18,82.46,82.46,1-Sep-19
Port Harcourt,1009027,Retail,0,0,0,1-Jul-19
Port Harcourt,1009027,Retail,0,0,0,1-Aug-19
Port Harcourt,1009027,Retail,0,0,0,1-Oct-19
Port Harcourt,1009027,Retail,0,0,0,1-Nov-19
Port Harcourt,1009027,Retail,0,0,0,1-Dec-19
Port Harcourt,1009027,Retail,0,0,0,1-Sep-19
Onitsha,1009028,Retail,197.76,5.69,5.69,1-Jul-19
Onitsha,1009028,Retail,197.76,59.63,59.33,1-Aug-19
Onitsha,1009028,Retail,296.64,1.99,1.99,1-Oct-19
Onitsha,1009028,Retail,900.22,192.33,192.33,1-Nov-19
Onitsha,1009028,Retail,1056.78,291.57,291.57,1-Dec-19
Onitsha,1009028,Retail,197.76,56.14,56.14,1-Sep-19
Lagos,1009029,Retail,0,0,0,1-Nov-19
Lagos,1009029,Retail,0,0,0,1-Dec-19
Lagos,1009029,Retail,432.6,186.88,186.88,1-Oct-19
Lagos,1009029,Retail,523.24,130.58,130.58,1-Jul-19
Lagos,1009029,Retail,8697.32,2517.09,2517.09,1-Aug-19
Lagos,1009029,Retail,444.96,143.57,43.84,1-Sep-19
Abuja,1009030,Retail,786.92,273.16,273.16,1-Aug-19
Abuja,1009030,Retail,795.16,79.52,44.5,1-Jul-19
Abuja,1009030,Retail,905.37,872.33,872.33,1-Oct-19
Abuja,1009030,Retail,1091.8,131.55,131.55,1-Nov-19
Abuja,1009030,Retail,1187.59,84.9,55.66,1-Dec-19
Abuja,1009030,Retail,871.38,291.9,0,1-Sep-19
Port Harcourt,1009031,Retail,0,0,0,1-Jul-19
Port Harcourt,1009031,Retail,0,0,0,1-Aug-19
Port Harcourt,1009031,Retail,0,0,0,1-Oct-19
Port Harcourt,1009031,Retail,0,0,0,1-Nov-19
Port Harcourt,1009031,Retail,0,0,0,1-Dec-19
Port Harcourt,1009031,Retail,0,0,0,1-Sep-19
Abuja,1009032,Retail,0,0,0,1-Jul-19
Abuja,1009032,Retail,0,0,0,1-Aug-19
Abuja,1009032,Retail,0,0,0,1-Oct-19
Abuja,1009032,Retail,0,0,0,1-Nov-19
Abuja,1009032,Retail,0,0,0,1-Dec-19
Abuja,1009032,Retail,0,0,0,1-Sep-19
Onitsha,1009033,Retail,804.43,780.73,780.73,1-Aug-19
Onitsha,1009033,Retail,811.64,12.69,0,1-Jul-19
Onitsha,1009033,Retail,971.29,359.85,359.85,1-Oct-19
Onitsha,1009033,Retail,1134.03,325.74,0,1-Nov-19
Onitsha,1009033,Retail,1285.44,1102.43,86.21,1-Dec-19
Onitsha,1009033,Retail,903.31,342.54,136.13,1-Sep-19
Abuja,1009034,Retail,1055.75,15.56,15.56,1-Jul-19
Abuja,1009034,Retail,1300.89,1240.01,1240.01,1-Aug-19
Abuja,1009034,Retail,1545,108.48,106.84,1-Oct-19
Abuja,1009034,Retail,1545,636.46,0,1-Dec-19
Abuja,1009034,Retail,1675.81,911.92,0,1-Nov-19
Abuja,1009034,Retail,1255.57,446.54,446.54,1-Sep-19
Onitsha,1009035,Retail,1133,514.22,514.22,1-Jul-19
Onitsha,1009035,Retail,1378.14,90.28,0,1-Aug-19
Onitsha,1009035,Retail,1545,766.06,407.13,1-Oct-19
Onitsha,1009035,Retail,1545,816.22,651.43,1-Dec-19
Onitsha,1009035,Retail,1804.56,870.99,870.99,1-Nov-19
Onitsha,1009035,Retail,1497.62,348.13,348.13,1-Sep-19
Onitsha,1009036,Retail,786.92,374.05,374.05,1-Aug-19
Onitsha,1009036,Retail,795.16,367.72,367.72,1-Jul-19
Onitsha,1009036,Retail,905.37,74.07,21.7,1-Oct-19
Onitsha,1009036,Retail,1091.8,511,182.85,1-Nov-19
Onitsha,1009036,Retail,1187.59,1062.24,1062.24,1-Dec-19
Onitsha,1009036,Retail,871.38,662.97,662.97,1-Sep-19
